date,close,open,high,low,volu,e%
2020-10-27,507.0,484.0,510.0,475.0,6.4,	2.40%
2020-10-26,491.5,528.0,533.0,485.0,5.23,	-0.90%
2020-10-23,528.0,520.0,537.0,520.0,7.6,	4.25%
2020-10-22,520.0,518.0,532.0,517.0,6.18,	0.50%
2020-10-21,523.0,511.0,532.0,505.0,8.4,	2.18%
2020-10-20,507.0,495.0,507.0,488.0,8.06,	2.70%
2020-10-19,490.0,500.0,505.0,480.5,6.6,	3.40%
2020-10-16,500.0,550.0,550.0,495.0,8.6,	-2.70%
2020-10-15,548.0,543.0,551.0,533.0,10.21,	3.50%
2020-10-14,535.0,540.0,546.0,530.0,11.4,	2.30%
2020-10-13,540.0,523.0,540.0,516.0,15.09,	-4.80%
2020-10-12,518.0,524.0,530.0,512.0,13.25,	-9.60%
2020-10-8,515.0,507.0,525.0,505.0,7.9,	1.30%
2020-10-7,504.0,484.0,508.0,479.5,12.9,	1.50%
2020-10-6,490.5,484.0,494.0,480.0,6.25,	0.30%
2020-10-5,474.0,486.0,496.0,473.0,5.9,	-0.19%
2020-9-30,487.5,468.0,487.5,452.5,7.6,	0.30%
2020-9-29,471.0,472.5,480.0,462.0,19.5,	2.70%
2020-9-28,460.0,485.0,493.5,456.5,12.6,	9.80%
2020-9-25,483.5,546.0,554.0,481.5,13.02,	1.30%
2020-9-24,535.0,513.0,536.0,513.0,11.07,	9.90%
2020-9-23,528.0,528.0,551.0,526.0,10.7,	-0.90%
2020-9-22,520.0,515.0,520.0,501.0,15.02,	3.60%
2020-9-21,518.0,521.0,524.0,501.0,18.7,	-9.25%
2020-9-18,519.0,525.0,533.0,514.0,13.9,	-9.70%
2020-9-17,517.0,510.0,535.0,505.0,7.8,	-9.90%
2020-9-16,503.0,465.5,503.0,465.0,6.7,	-6.50%
2020-9-15,458.0,454.0,472.5,447.0,7.17,	9.80%
2020-9-14,452.0,415.5,452.0,412.0,5.25,	-2.22%
2020-9-11,411.0,418.0,423.0,404.0,6.9,	2.60%
2020-9-10,415.0,411.0,426.5,407.5,4.14,	-4.70%
2020-9-9,400.5,440.0,440.5,400.5,4.9,	-3.60%
2020-9-8,441.5,479.0,490.0,440.5,3.8,	-3.60%
2020-9-7,489.0,543.0,559.0,489.0,3.25,	-0.17%
2020-9-4,543.0,563.0,576.0,542.0,2.7,	-1.16%
2020-9-3,581.0,536.0,581.0,530.0,5.02,	0.30%
2020-9-2,529.0,550.0,558.0,529.0,2.3,	1.18%
2020-9-1,541.0,527.0,546.0,508.0,4.9,	-7.40%
2020-8-31,527.0,561.0,568.0,527.0,3.16,	1.10%
2020-8-28,553.0,566.0,578.0,550.0,3.4,	-1.40%
2020-8-27,574.0,601.0,609.0,573.0,2.7,	-2.40%
2020-8-26,596.0,591.0,618.0,584.0,5.02,	3.90%
2020-8-25,597.0,611.0,613.0,593.0,4.9,	4.25%
2020-8-24,604.0,603.0,614.0,576.0,5.9,	-6.80%
2020-8-21,602.0,619.0,629.0,598.0,4.8,	-2.80%
2020-8-20,595.0,632.0,652.0,580.0,6.9,	0.60%
2020-8-19,643.0,646.0,673.0,636.0,4.17,	-3.04%
2020-8-18,636.0,651.0,669.0,616.0,6.25,	3.70%
2020-8-17,645.0,675.0,686.0,645.0,7.02,	0.00%
2020-8-14,661.0,631.0,663.0,612.0,10.0,	8.25%
2020-8-13,636.0,628.0,642.0,616.0,8.7,	2.60%
2020-8-12,610.0,648.0,663.0,610.0,7.07,	6.02%
2020-8-11,655.0,672.0,680.0,650.0,3.5,	0.18%
2020-8-10,674.0,666.0,702.0,648.0,5.4,	5.22%
2020-8-7,670.0,685.0,694.0,670.0,6.4,	-3.90%
2020-8-6,691.0,669.0,694.0,657.0,5.9,	5.40%
2020-8-5,666.0,673.0,687.0,647.0,8.22,	-8.70%
2020-8-4,666.0,630.0,676.0,622.0,7.7,	5.40%
2020-8-3,615.0,628.0,632.0,610.0,8.4,	5.90%
2020-7-31,599.0,558.0,599.0,552.0,4.4,	9.90%
2020-7-30,565.0,567.0,570.0,551.0,5.9,	-1.60%
2020-7-29,564.0,531.0,565.0,527.0,6.3,	-2.04%
2020-7-28,536.0,580.0,580.0,529.0,8.6,	-2.70%
2020-7-27,558.0,548.0,564.0,541.0,5.25,	-6.15%
2020-7-24,529.0,576.0,594.0,529.0,5.5,	-3.24%
2020-7-23,580.0,556.0,585.0,542.0,1.4,	6.30%
2020-7-22,550.0,548.0,568.0,540.0,2.3,	-7.70%
2020-7-21,519.0,494.0,519.0,485.0,1.25,	-1.50%
2020-7-20,472.0,484.0,487.0,452.0,1.8,	4.90%
2020-7-17,480.0,500.0,502.0,466.5,1.22,	-2.30%
2020-7-16,490.0,501.0,523.0,461.0,1.2,	4.60%
2020-7-15,504.0,552.0,563.0,497.0,1.5,	-1.60%
2020-7-14,537.0,530.0,586.0,525.0,1.9,	6.80%
2020-7-13,555.0,544.0,565.0,534.0,1.4,	2.00%
2020-7-10,522.0,573.0,573.0,520.0,3.05,	-1.19%
2020-7-9,566.0,583.0,599.0,566.0,17.5,	-3.80%
2020-7-8,575.0,553.0,579.0,543.0,11.4,	9.90%
2020-7-7,548.0,573.0,574.0,540.0,12.14,	10.00%
2020-7-6,561.0,559.0,565.0,542.0,9.7,	9.90%
2020-7-3,536.0,550.0,571.0,533.0,6.02,	2.40%
2020-7-2,545.0,515.0,545.0,515.0,9.5,	5.30%
2020-7-1,510.0,502.0,527.0,502.0,7.8,	2.30%
2020-6-30,500.0,513.0,514.0,469.5,5.25,	4.50%
2020-6-29,506.0,521.0,570.0,499.5,6.5,	-5.12%
2020-6-24,526.0,491.0,526.0,490.0,6.9,	2.80%
2020-6-23,478.5,469.0,478.5,446.0,4.4,	-0.25%
2020-6-22,435.0,396.0,435.0,396.0,3.9,	-1.60%
2020-6-19,395.5,388.0,398.5,386.0,5.5,	3.40%
2020-6-18,386.0,367.5,397.5,365.0,4.6,	0.25%
2020-6-17,366.5,362.0,371.5,358.5,6.03,	1.30%
2020-6-16,358.0,350.0,363.0,348.5,13.3,	3.80%
2020-6-15,342.5,359.0,367.5,342.5,12.3,	9.80%
2020-6-12,361.0,341.0,366.5,341.0,6.5,	-1.60%
2020-6-11,351.0,355.5,362.0,345.0,3.8,	1.17%
2020-6-10,352.0,355.0,355.5,349.0,4.9,	2.90%
2020-6-9,358.0,349.5,358.0,340.0,4.5,	1.22%
2020-6-8,346.0,353.0,358.0,343.0,4.9,	-2.30%
2020-6-5,345.0,345.0,357.0,339.5,8.5,	1.70%
2020-6-4,340.5,333.0,357.0,330.0,3.9,	-1.02%
2020-6-3,328.0,303.0,328.0,302.0,4.15,	-4.09%
2020-6-2,298.5,307.0,317.5,293.5,4.4,	3.04%
2020-6-1,303.5,302.5,307.5,298.5,6.7,	-4.05%
2020-5-29,300.0,291.5,300.0,290.0,11.9,	4.70%
2020-5-28,291.5,291.5,293.0,284.0,12.7,	-0.80%
2020-5-27,288.0,298.0,302.5,285.0,14.16,	8.50%
2020-5-26,295.0,296.5,311.0,295.0,4.19,	0.18%
2020-5-25,290.0,293.0,298.0,286.0,5.04,	0.50%
2020-5-22,293.0,302.5,302.5,290.0,3.9,	-2.80%
2020-5-21,305.5,300.0,306.0,298.5,4.08,	2.70%
2020-5-20,296.5,311.0,313.0,296.0,7.21,	0.50%
2020-5-19,309.0,304.5,316.0,299.5,3.6,	0.18%
2020-5-18,295.0,302.0,315.5,295.0,5.5,	0.30%
2020-5-15,297.5,280.0,298.5,275.0,10.4,	-6.40%
2020-5-14,274.0,273.5,279.0,269.5,6.6,	-2.04%
2020-5-13,273.5,272.5,281.0,272.5,9.19,	6.90%
2020-5-12,272.0,278.5,282.5,267.5,6.4,	2.23%
2020-5-11,280.0,274.0,281.5,274.0,7.9,	5.70%
2020-5-8,272.5,275.0,283.0,267.5,9.02,	5.60%
2020-5-7,271.0,271.5,273.5,266.5,3.7,	1.05%
2020-5-6,270.5,271.0,276.0,266.0,7.22,	-2.05%
2020-5-5,269.5,294.0,297.0,269.5,7.6,	-0.60%
2020-5-4,288.0,285.0,293.5,283.5,7.05,	1.60%
2020-4-30,294.0,277.5,295.5,277.0,4.7,	1.25%
2020-4-29,275.0,268.5,278.5,267.0,12.15,	2.30%
2020-4-28,269.0,256.0,272.5,250.5,11.0,	4.70%
2020-4-27,254.5,241.5,262.5,240.0,6.5,	2.70%
2020-4-24,241.0,240.0,242.5,237.5,7.08,	3.10%
2020-4-23,238.5,245.0,247.5,238.5,3.8,	-1.40%
2020-4-22,243.5,244.0,248.5,238.0,3.3,	1.19%
2020-4-21,245.0,237.0,245.0,233.5,3.6,	-2.70%
2020-4-20,241.0,237.0,242.0,235.0,2.7,	0.00%
2020-4-17,238.0,241.5,244.0,229.0,5.6,	3.60%
2020-4-16,232.5,218.5,234.0,218.0,3.8,	2.90%
2020-4-15,222.0,218.5,222.0,214.5,6.04,	2.70%
2020-4-14,216.0,214.0,219.5,212.0,6.16,	-1.50%
2020-4-13,209.5,213.5,215.5,207.5,5.3,	1.70%
2020-4-10,212.5,212.0,215.0,207.0,8.25,	-0.50%
2020-4-9,210.0,219.0,222.0,210.0,7.9,	2.60%
2020-4-8,216.0,218.0,223.5,216.0,7.25,	9.30%
2020-4-7,216.0,214.0,224.0,214.0,3.5,	10.00%
2020-4-6,208.5,206.0,210.0,202.0,5.7,	-0.90%
2020-4-1,202.5,196.5,204.5,195.5,8.4,	8.70%
2020-3-31,197.0,204.5,207.0,195.5,8.9,	-10.00%
2020-3-30,200.0,190.5,200.5,188.5,8.8,	-4.07%
2020-3-27,196.5,204.0,206.5,192.0,10.9,	-0.50%
2020-3-26,197.5,192.5,198.5,186.0,11.15,	-8.70%
2020-3-25,192.5,189.5,193.5,188.5,12.9,	-3.50%
2020-3-24,176.0,172.0,176.0,168.5,15.5,	-9.40%
2020-3-23,160.0,153.5,165.5,149.0,11.19,	-7.25%
2020-3-20,161.5,156.0,163.0,154.5,12.8,	8.30%
2020-3-19,148.5,162.0,164.0,148.5,9.8,	-10.00%
2020-3-18,165.0,177.0,179.0,165.0,6.23,	2.13%
2020-3-17,172.0,165.0,180.0,163.5,12.3,	-0.80%
2020-3-16,173.0,191.0,196.0,171.5,13.5,	3.40%
2020-3-13,189.5,181.5,202.0,177.0,12.9,	6.02%
2020-3-12,196.5,216.0,219.5,196.0,6.9,	-0.90%
2020-3-11,217.0,236.5,237.5,216.5,8.8,	-2.02%
2020-3-10,234.0,214.0,234.5,210.0,10.25,	-1.11%
2020-3-9,216.0,235.0,238.5,216.0,5.12,	3.40%
2020-3-6,240.0,232.5,241.5,232.5,3.9,	-1.14%
2020-3-5,235.0,241.0,246.0,235.0,4.7,	-1.70%
2020-3-4,237.0,231.0,237.0,226.5,6.8,	3.40%
2020-3-3,229.0,223.5,237.0,221.5,5.4,	4.09%
2020-3-2,216.0,212.5,221.0,210.0,5.9,	-2.30%
2020-2-27,218.0,226.0,231.0,215.5,9.5,	-5.90%
2020-2-26,222.5,221.5,234.0,221.0,4.9,	-1.70%
2020-2-25,225.0,213.0,225.0,211.5,8.4,	0.60%
2020-2-24,217.5,215.5,219.0,213.0,11.4,	2.23%
2020-2-21,220.0,224.0,226.5,219.5,13.4,	8.70%
2020-2-20,224.0,218.0,225.0,216.5,11.8,	4.04%
2020-2-19,216.5,211.5,217.0,211.5,11.4,	-9.50%
2020-2-18,208.0,211.0,217.5,208.0,7.4,	-0.60%
2020-2-17,213.0,222.5,223.5,207.5,4.8,	-4.50%
2020-2-14,226.5,231.0,233.5,226.5,5.14,	1.09%
2020-2-13,230.5,230.5,234.5,228.0,6.5,	-0.80%
2020-2-12,229.0,223.0,229.0,220.5,4.7,	-2.30%
2020-2-11,224.0,209.5,226.5,207.0,7.5,	-6.70%
2020-2-10,206.0,192.5,209.0,190.5,4.0,	-0.70%
2020-2-7,198.0,217.0,218.5,197.5,11.4,	-3.23%
2020-2-6,219.0,224.0,227.5,216.0,10.7,	7.70%
2020-2-5,220.5,232.0,234.0,217.0,14.02,	0.20%
2020-2-4,231.0,232.0,233.0,224.5,4.7,	0.60%
2020-2-3,228.5,215.0,228.5,214.0,11.8,	6.30%
2020-1-31,230.5,246.0,246.0,230.5,4.5,	2.70%
2020-1-30,236.0,235.0,250.0,234.0,2.4,	2.25%
2020-1-20,253.0,256.0,262.0,253.0,4.4,	-2.25%
2020-1-17,255.0,264.0,266.0,252.5,4.3,	-3.90%
2020-1-16,263.5,245.0,263.5,243.5,3.08,	0.80%
2020-1-15,244.5,245.0,260.0,242.5,8.8,	-4.90%
2020-1-14,244.0,246.0,246.5,240.0,4.8,	2.70%
2020-1-13,242.5,237.5,244.5,234.5,4.25,	1.08%
2020-1-10,228.0,223.0,233.0,219.5,7.17,	-1.90%
2020-1-9,222.0,221.0,224.5,220.0,11.8,	7.02%
2020-1-8,217.0,218.0,221.5,214.0,3.25,	-2.60%
2020-1-7,222.0,233.0,233.5,220.0,3.4,	2.90%
2020-1-6,231.0,228.0,232.0,223.5,3.8,	-1.12%
2020-1-3,229.0,246.0,249.5,228.5,4.11,	-3.40%
2020-1-2,241.0,236.0,241.0,234.0,2.19,	-1.90%
2019-12-31,234.5,232.0,238.0,229.5,3.8,	2.30%
2019-12-30,232.0,236.5,242.5,231.5,8.1,	-1.50%
2019-12-27,236.5,223.5,242.0,222.5,3.3,	-1.60%
2019-12-26,221.0,226.5,227.0,221.0,3.8,	2.15%
2019-12-25,227.0,222.0,227.5,219.0,7.4,	-2.50%
2019-12-24,220.5,225.5,227.0,217.5,12.5,	-2.25%
2019-12-23,223.0,233.0,234.0,222.0,5.5,	-0.40%
2019-12-20,231.0,234.0,235.0,231.0,16.6,	5.80%
2019-12-19,235.5,230.0,235.5,229.0,9.8,	-2.90%
2019-12-18,230.0,237.0,245.0,230.0,19.6,	9.90%
2019-12-17,233.5,237.0,237.5,232.5,4.5,	2.60%
2019-12-16,237.5,233.0,237.5,231.5,4.9,	-1.17%
2019-12-13,232.5,241.0,243.5,231.5,6.6,	2.30%
2019-12-12,238.5,248.0,255.5,235.5,8.6,	-4.50%
2019-12-11,244.0,245.0,247.0,241.5,5.5,	-1.30%
2019-12-10,245.0,234.5,247.5,234.0,4.3,	2.25%
2019-12-9,231.5,240.0,243.0,231.5,6.11,	-1.50%
2019-12-6,238.5,217.0,238.5,215.0,8.6,	3.04%
2019-12-5,217.0,212.0,217.0,209.5,7.1,	3.80%
2019-12-4,211.5,213.0,213.0,207.5,7.7,	-6.30%
2019-12-3,214.0,205.0,214.0,204.5,10.5,	0.90%
2019-12-2,209.0,220.0,222.0,204.0,7.9,	-3.50%
2019-11-29,219.0,224.0,225.0,216.0,7.4,	-4.60%
2019-11-28,222.0,216.0,225.0,215.0,12.8,	1.07%
2019-11-27,217.0,218.0,226.0,213.5,14.6,	9.80%
2019-11-26,220.5,214.0,229.0,213.5,5.19,	-0.40%
2019-11-25,214.0,206.5,216.5,202.0,4.24,	1.60%
2019-11-22,206.0,218.5,218.5,206.0,9.6,	3.90%
2019-11-21,220.0,211.0,220.0,205.5,15.04,	-0.40%
2019-11-20,218.0,227.5,229.5,215.0,14.13,	9.90%
2019-11-19,226.0,234.5,236.0,221.0,6.4,	-4.30%
2019-11-18,237.0,238.0,243.5,234.0,5.13,	0.00%
2019-11-15,234.5,216.0,234.5,215.0,3.9,	0.00%
2019-11-14,213.5,211.5,216.5,207.0,4.9,	-1.50%
2019-11-13,214.5,208.0,214.5,205.0,8.7,	5.60%
2019-11-12,211.0,205.5,212.5,204.0,4.04,	-3.30%
2019-11-11,203.0,211.5,213.0,198.0,4.0,	2.60%
2019-11-8,204.0,190.5,204.0,186.5,7.5,	-1.80%
2019-11-7,185.5,194.0,194.5,184.5,7.25,	2.60%
2019-11-6,194.0,194.0,198.5,193.5,3.5,	-1.30%
2019-11-5,194.0,195.0,198.0,192.5,8.08,	3.00%
2019-11-4,194.0,199.5,200.0,192.0,4.5,	-0.50%
2019-11-1,197.0,186.5,197.0,186.0,6.9,	3.30%
2019-10-31,186.5,194.0,195.0,185.5,4.2,	-1.90%
2019-10-30,193.0,189.5,193.0,186.0,6.8,	4.00%
2019-10-29,188.0,194.0,197.0,182.5,9.03,	1.70%
2019-10-28,191.5,191.5,198.0,189.0,5.9,	-1.70%
2019-10-25,186.5,190.0,192.5,186.5,6.3,	-2.70%
2019-10-24,189.0,184.0,194.0,182.5,8.9,	4.90%
2019-10-23,183.5,184.0,185.5,179.0,14.9,	-1.15%
2019-10-22,184.5,179.0,187.0,176.5,5.9,	1.70%
2019-10-21,178.5,182.0,184.0,178.5,10.7,	-0.25%
2019-10-18,182.0,176.0,182.0,174.0,20.6,	9.90%
2019-10-17,175.0,172.5,181.0,172.5,4.7,	0.30%
2019-10-16,172.0,177.0,180.0,171.0,4.5,	1.30%
2019-10-15,175.0,182.0,182.0,174.5,8.6,	-4.08%
2019-10-14,180.0,174.5,182.0,172.5,8.5,	1.90%
2019-10-9,171.5,172.0,183.0,171.0,5.8,	-1.25%
2019-10-8,173.5,170.5,175.0,168.0,7.7,	0.00%
2019-10-7,170.5,171.5,176.5,169.5,5.9,	-3.30%
2019-10-4,171.0,157.0,171.0,156.5,8.25,	0.00%
2019-10-3,155.5,151.5,158.0,151.0,19.7,	8.60%
2019-10-2,155.0,150.5,156.0,150.0,15.4,	9.80%
2019-10-1,153.0,159.5,160.0,147.0,7.25,	0.30%
2019-9-27,159.5,157.0,161.5,154.0,4.02,	2.24%
2019-9-26,156.5,159.0,160.5,154.0,3.5,	1.13%
2019-9-25,158.5,158.5,162.0,156.0,3.6,	-0.70%
2019-9-24,158.5,163.0,163.5,157.0,8.22,	4.25%
2019-9-23,164.0,161.5,166.0,160.0,2.5,	0.70%
2019-9-20,164.0,154.0,164.0,151.5,2.5,	-0.70%
2019-9-19,151.0,140.0,151.0,140.0,2.9,	2.40%
2019-9-18,137.5,137.0,141.5,135.5,2.4,	-1.19%
2019-9-17,137.0,133.5,137.0,132.0,6.9,	-3.80%
2019-9-16,134.0,131.5,134.0,128.0,3.7,	0.00%
2019-9-12,132.5,134.5,135.5,131.5,5.3,	-4.02%
2019-9-11,133.5,128.0,134.0,127.5,4.6,	1.40%
2019-9-10,128.0,126.5,128.5,124.0,9.7,	3.05%
2019-9-9,127.0,129.0,130.5,126.5,6.11,	-1.13%
2019-9-6,128.0,126.5,129.5,126.0,7.4,	0.30%
2019-9-5,125.0,128.0,128.5,125.0,8.7,	1.50%
2019-9-4,126.5,132.0,133.0,124.0,9.07,	1.50%
2019-9-3,131.5,131.5,133.5,129.5,10.3,	8.40%
2019-9-2,131.5,137.0,137.0,131.5,5.3,	6.30%
2019-8-30,137.0,134.0,137.0,132.5,8.23,	-3.06%
2019-8-29,135.0,134.5,137.5,132.5,7.18,	9.50%
2019-8-28,131.0,131.0,132.0,126.5,4.8,	2.40%
2019-8-27,132.5,135.5,136.5,131.5,3.2,	0.00%
2019-8-26,132.0,126.5,132.5,126.0,6.3,	-2.80%
2019-8-23,130.0,130.0,131.5,126.0,6.9,	-4.50%
2019-8-22,128.0,120.5,128.0,119.0,5.6,	10.00%
2019-8-21,118.0,113.5,118.0,112.5,1.7,	2.80%
2019-8-20,111.0,116.0,119.5,111.0,1.8,	-2.60%
2019-8-19,114.5,106.5,114.5,105.5,2.9,	-1.19%
2019-8-16,104.5,103.0,106.5,101.5,4.5,	0.00%
2019-8-15,102.0,99.25,104.0,99.2,2.17,	-0.40%
2019-8-14,102.0,107.5,109.0,102.0,1.6,	0.50%
2019-8-13,105.0,110.0,112.0,105.0,1.21,	1.00%
2019-8-12,110.0,100.0,110.0,100.0,3.5,	-2.90%
2019-8-8,100.0,98.25,101.0,98.2,3.0,	-1.40%
2019-8-7,97.2,100.5,101.5,97.2,3.09,	2.40%
2019-8-6,99.8,98.1,101.0,98.1,3.8,	0.00%
2019-8-5,101.0,102.5,104.5,101.0,8.25,	5.25%
2019-8-2,101.0,100.0,101.0,97.2,3.7,	0.70%
2019-8-1,101.5,100.0,104.0,99.6,4.9,	3.40%
2019-7-31,101.0,100.5,102.0,99.7,4.9,	3.70%
2019-7-30,100.0,103.0,104.0,98.7,1.3,	0.30%
2019-7-29,103.0,106.5,107.0,102.5,1.8,	1.40%
2019-7-26,104.5,101.0,104.5,99.5,3.8,	-2.70%
2019-7-25,102.0,103.0,105.0,100.5,2.11,	0.50%
2019-7-24,102.0,98.0,103.0,97.6,5.7,	-4.25%
2019-7-23,96.9,96.5,97.8,95.1,6.8,	-4.25%
2019-7-22,96.2,93.5,97.1,93.4,7.6,	2.25%
2019-7-19,93.0,90.9,93.8,90.5,2.8,	2.13%
2019-7-18,89.6,89.25,90.4,89.1,1.08,	0.30%
2019-7-17,89.25,87.5,89.5,87.2,1.08,	0.00%
2019-7-16,88.0,90.5,90.5,87.6,1.5,	-0.30%
2019-7-15,90.5,89.5,91.1,89.0,2.4,	-2.80%
2019-7-12,90.0,94.0,94.6,90.0,3.4,	1.60%
2019-7-11,94.0,97.2,97.2,93.25,3.06,	2.80%
2019-7-10,98.2,96.8,99.8,96.4,5.0,	-3.40%
2019-7-9,96.0,94.0,96.5,94.0,4.8,	-0.40%
2019-7-8,94.0,92.9,94.9,92.9,7.4,	1.40%
2019-7-5,93.7,94.6,94.9,93.1,4.9,	-2.60%
2019-7-4,93.7,95.0,95.25,93.5,16.5,	1.40%
2019-7-3,94.0,97.1,97.25,94.0,16.6,	6.70%
2019-7-2,96.8,94.7,96.8,93.25,6.3,	4.25%
2019-7-1,95.2,94.5,95.8,93.5,1.8,	0.30%
2019-6-28,92.6,96.2,96.7,92.6,2.7,	-0.23%
2019-6-27,95.9,97.0,98.2,95.1,2.6,	-0.30%
2019-6-26,96.25,96.0,98.2,95.7,14.25,	-4.50%
2019-6-25,94.9,98.2,98.5,94.7,4.5,	-1.40%
2019-6-24,97.5,98.0,100.5,95.5,18.7,	8.12%
